104-A-bug-11691772-11691810,10,1067,10,37,5,29,28,3,2
104-A-bug-11691779-11691810,10,1967,10,4,3,48,48,2,2
104-A-bug-11691794-11691810,10,22,10,9,9,32,22,5,5
104-A-bug-11939068-11939085,10,2629,10,8,5,47,47,2,2
104-A-bug-13139540-13139570,10,12,10,7,7,32,32,5,5
104-A-bug-14940180-14940203,10,1008,10,3,3,48,48,2,2
104-A-bug-7900405-7900409,10,3755,10,4,4,48,48,2,2
110-A-bug-17970724-17970798,10,15,10,4,3,41,30,8,4
110-A-bug-17999868-17999967,10,28,10,7,4,41,26,7,6
110-A-bug-17999892-17999967,10,31,10,9,3,42,35,10,4
110-A-bug-18060949-18061008,10,23,10,6,4,41,34,8,2
110-A-bug-18223116-18223122,10,13393,7,1031,0,38,25,13,0
110-A-bug-18286939-18287093,10,11,10,8,8,38,36,6,4
110-A-bug-18286951-18287093,10,18,10,9,9,38,26,6,6
112-B-bug-1097813-1097818,10,15,10,0,0,38,27,14,3
112-B-bug-668250-668255,10,132,10,8,8,36,22,2,2
112-B-bug-770703-770719,10,20,10,0,0,42,33,5,3
112-B-bug-861875-861881,10,71,10,8,8,36,22,13,13
113-C-bug-683942-684032,10,15,10,5,5,66,58,4,2
113-C-bug-684028-684032,10,11,10,5,5,91,65,6,6
118-D-bug-6014277-6014404,10,191,10,9,7,47,46,10,9
118-D-bug-6014278-6014404,10,129,10,6,6,47,47,10,10
118-D-bug-746182-746641,10,53,10,7,7,47,41,10,10
118-D-bug-989663-989669,10,69,10,6,5,47,47,10,10
118-D-bug-989666-989669,10,96,10,11,6,46,40,16,11
119-A-bug-16521182-16521266,10,20,10,2,1,49,39,12,2
119-A-bug-16665499-16665611,10,13,10,3,3,48,33,14,3
11-B-bug-990723-990735,10,45,10,4,3,34,34,3,3
121-C-bug-804156-804907,10,221,10,1,1,68,58,3,2
122-A-bug-17968034-17968373,10,14013,10,332,2,62,60,4,2
122-A-bug-18015599-18015631,10,14271,9,162,5,44,43,4,3
122-A-bug-18026330-18026493,10,8591,10,1166,4,40,28,15,3
122-A-bug-18122874-18122948,10,967,10,34,1,40,36,7,3
122-A-bug-18122909-18122948,10,29,10,1,1,69,63,4,2
122-A-bug-18209616-18209912,10,13627,10,47,3,44,41,6,3
122-A-bug-18209760-18209912,10,11557,10,29,3,44,41,6,3
122-A-bug-18209773-18209912,10,1260,10,5,1,62,60,4,2
122-A-bug-18230727-18230742,10,11,10,7,6,40,22,13,10
122-A-bug-18280368-18280476,10,8489,10,144,2,62,60,4,2
122-C-bug-8904375-8904400,10,16,10,8,8,43,33,29,29
124-A-bug-16748308-16749061,10,10,10,10,10,54,32,32,32
124-A-bug-17030725-17030795,10,13,10,7,7,55,39,30,29
124-A-bug-17030750-17030795,10,11,10,8,8,53,34,34,34
124-A-bug-17380518-17380581,10,12,10,7,6,55,16,16,16
124-A-bug-17548415-17548499,10,14,10,9,6,55,25,16,16
124-A-bug-17684079-17684114,10,11,10,9,9,55,16,16,16
124-A-bug-18071122-18071213,10,12,10,11,9,53,8,47,8
124-A-bug-18216134-18216197,10,22,10,7,5,53,35,35,35
129-E-bug-7156869-7156872,10,38,10,7,5,66,62,29,25
131-C-bug-7900700-7900757,10,13,10,6,6,47,36,26,23
131-C-bug-8286919-8286937,10,15,10,6,6,47,23,26,10
136-B-bug-3414703-3414706,10,14,10,13,9,105,99,101,97
140-A-bug-10658248-10658284,10,28,10,3,1,54,52,2,2
140-A-bug-13617983-13618000,10,20,10,0,0,52,49,2,2
141-B-bug-10646503-10646512,10,19,10,2,1,153,58,4,4
141-B-bug-12854738-12854834,10,13,10,0,0,286,232,3,3
141-B-bug-12854753-12854834,10,117,10,2,1,293,293,2,2
141-B-bug-12854822-12854834,10,201,10,3,1,264,263,5,4
