104-A-bug-11691772-11691810,10,12721,5,94,1,29,26,3,0
104-A-bug-11691779-11691810,10,13102,2,24,0,48,46,2,0
104-A-bug-11691794-11691810,10,34,20,18,18,32,16,5,5
104-A-bug-11939068-11939085,10,13109,2,15,0,47,45,2,0
104-A-bug-13139540-13139570,10,33,20,15,14,32,18,5,5
104-A-bug-14940180-14940203,10,12977,3,25,0,48,46,2,0
104-A-bug-7900405-7900409,10,13242,3,25,0,48,46,2,0
110-A-bug-17970724-17970798,10,13688,5,4546,1,41,33,8,0
110-A-bug-17999868-17999967,10,61,20,24,12,41,34,7,0
110-A-bug-17999892-17999967,10,14184,5,2134,1,42,32,10,0
110-A-bug-18060949-18061008,10,15755,4,4385,1,41,33,8,0
110-A-bug-18223116-18223122,10,13016,2,938,0,38,25,13,0
110-A-bug-18286939-18287093,10,31,20,18,18,38,8,6,6
110-A-bug-18286951-18287093,10,29,20,18,18,38,36,6,4
110-C-bug-11176379-11176427,10,20,20,14,14,28,17,11,11
112-B-bug-1097813-1097818,10,13206,2,89,0,38,24,14,0
112-B-bug-668250-668255,10,15444,3,876,0,36,34,2,0
112-B-bug-770703-770719,10,12871,3,35,0,42,37,5,0
112-B-bug-861875-861881,10,230,20,24,16,36,21,13,10
113-C-bug-683942-684032,10,25,20,12,11,66,14,4,1
113-C-bug-684028-684032,10,83,20,28,13,91,6,6,6
118-D-bug-6014277-6014404,10,410,20,28,13,47,40,10,7
118-D-bug-6014278-6014404,10,284,20,20,12,47,40,10,10
118-D-bug-746182-746641,10,822,20,65,12,47,38,10,2
118-D-bug-989663-989669,10,557,20,49,11,47,39,10,3
118-D-bug-989666-989669,10,328,20,35,12,46,40,16,16
119-A-bug-16521182-16521266,10,460,6,56,1,49,37,12,0
119-A-bug-16665499-16665611,10,64,20,16,10,48,38,14,9
11-B-bug-990723-990735,10,12499,3,503,0,34,31,3,0
121-C-bug-804156-804907,10,12624,3,14,0,68,65,3,0
122-A-bug-17968034-17968373,10,12828,3,324,0,62,58,4,0
122-A-bug-18015599-18015631,10,12941,3,165,0,44,41,3,0
122-A-bug-18026330-18026493,10,12654,2,1681,0,40,25,15,0
122-A-bug-18122874-18122948,10,12690,2,486,0,40,33,7,0
122-A-bug-18122909-18122948,10,13038,3,295,0,69,65,4,0
122-A-bug-18209616-18209912,10,12932,2,40,0,44,37,7,0
122-A-bug-18209760-18209912,10,12749,3,20,0,44,38,6,0
122-A-bug-18209773-18209912,10,13012,2,22,0,62,58,4,0
122-A-bug-18230727-18230742,10,22,20,12,10,40,18,13,6
122-A-bug-18280368-18280476,10,12981,3,238,0,62,58,4,0
122-B-bug-1446831-1446834,10,24,20,17,17,46,18,8,8
122-B-bug-5768530-5768538,10,13043,3,863,0,55,50,5,0
122-B-bug-9163596-9163642,10,21,20,9,9,47,33,14,0
122-C-bug-8904375-8904400,10,22,20,10,10,43,17,29,11
124-A-bug-16748308-16749061,10,20,20,20,20,54,32,32,32
124-A-bug-17030725-17030795,10,121,20,62,12,55,20,30,5
124-A-bug-17030750-17030795,10,39,20,25,12,53,29,34,29
124-A-bug-17380518-17380581,10,21,20,13,13,55,16,16,16
124-A-bug-17548415-17548499,10,16249,5,8132,1,55,39,16,0
124-A-bug-17684079-17684114,10,14750,5,8085,1,55,39,16,0
124-A-bug-18071122-18071213,10,20,20,20,20,53,47,47,47
124-A-bug-18216134-18216197,10,51,20,30,12,53,22,35,5
129-E-bug-7156869-7156872,10,268,20,35,12,66,49,29,12
131-C-bug-7900700-7900757,10,136,20,38,13,47,11,26,6
131-C-bug-8286919-8286937,10,158,20,40,10,47,25,26,15
136-B-bug-3414703-3414706,10,20,20,18,18,105,101,101,101
140-A-bug-10658248-10658284,10,12891,3,1292,0,54,52,2,0
140-A-bug-13617983-13618000,10,13249,3,9,0,52,50,2,0
141-B-bug-10646503-10646512,10,11874,3,357,0,153,149,4,0
141-B-bug-12854738-12854834,10,13658,2,163,0,286,283,3,0
141-B-bug-12854753-12854834,10,13317,3,313,0,293,291,2,0
141-B-bug-12854822-12854834,10,13221,3,118,0,264,259,5,0
142-B-bug-1041991-1042009,10,13229,3,501,0,159,152,7,0
142-B-bug-1042002-1042009,10,14058,8,1984,2,157,136,21,0
142-B-bug-1705195-1705323,10,13140,5,2527,1,159,143,16,0
146-B-bug-1113178-1113179,10,5204,3,247,0,52,42,10,0
146-B-bug-1117801-1117804,10,138,3,6,0,47,38,9,0
146-B-bug-1117802-1117804,10,130,2,2,0,48,44,4,0
146-B-bug-1126989-1126997,10,144,3,6,0,47,38,9,0
