104-A-bug-11691772-11691810,10,476,13,22,2,29,29,3,3
104-A-bug-11691794-11691810,10,51,20,18,16,32,32,5,5
104-A-bug-13139540-13139570,10,33,20,16,16,32,16,5,5
110-A-bug-17970724-17970798,10,573,13,212,6,41,35,8,2
110-A-bug-17999892-17999967,10,594,8,117,0,42,32,10,0
110-A-bug-18223116-18223122,10,91,14,14,4,38,28,13,3
110-A-bug-18286939-18287093,10,24,20,18,18,38,26,6,6
110-A-bug-18286951-18287093,10,38,20,19,18,38,36,6,4
112-B-bug-1097813-1097818,10,155,20,1,0,38,26,14,2
112-B-bug-668250-668255,10,244,20,16,16,36,22,2,2
112-B-bug-770703-770719,10,101,20,0,0,42,39,5,2
112-B-bug-861875-861881,10,134,20,17,17,36,22,13,13
113-C-bug-683942-684032,10,32,20,15,15,66,41,4,4
113-C-bug-684028-684032,10,31,20,15,14,91,56,6,6
118-D-bug-6014277-6014404,10,64,20,3,3,47,42,10,5
118-D-bug-6014278-6014404,10,62,20,2,2,47,40,10,10
118-D-bug-746182-746641,10,52,20,3,3,47,45,10,8
118-D-bug-989663-989669,10,81,20,7,1,47,39,10,10
118-D-bug-989666-989669,10,44,20,6,6,46,35,16,16
119-A-bug-16521182-16521266,10,67,20,6,2,49,26,12,8
119-A-bug-16665499-16665611,10,34,20,9,8,48,40,14,11
11-B-bug-990723-990735,10,285,20,14,10,34,34,3,3
121-C-bug-804156-804907,10,651,18,0,0,68,64,4,3
122-A-bug-18015599-18015631,10,588,6,14,0,44,44,3,3
122-A-bug-18122874-18122948,10,683,4,31,0,40,36,7,3
122-A-bug-18209616-18209912,10,616,6,2,0,44,41,6,3
122-A-bug-18209760-18209912,10,605,7,1,0,44,41,6,3
122-B-bug-1446831-1446834,10,34,20,18,18,46,46,8,8
122-C-bug-8904375-8904400,10,25,20,14,14,43,22,29,8
124-A-bug-16748308-16749061,10,20,20,19,19,54,20,32,8
124-A-bug-17030725-17030795,10,29,20,17,15,55,26,30,12
124-A-bug-17030750-17030795,10,32,20,17,14,53,34,34,34
124-A-bug-17380518-17380581,10,31,20,16,14,55,48,16,12
124-A-bug-17548415-17548499,10,36,20,19,16,55,34,16,5
124-A-bug-17684079-17684114,10,24,20,15,15,55,34,16,1
124-A-bug-18071122-18071213,10,20,20,20,20,53,47,47,47
124-A-bug-18216134-18216197,10,28,20,15,14,53,35,35,18
129-E-bug-7156869-7156872,10,101,20,20,8,66,52,29,15
131-C-bug-7900700-7900757,10,34,20,13,11,47,36,26,24
131-C-bug-8286919-8286937,10,37,20,9,7,47,17,26,1
136-B-bug-3414703-3414706,10,20,20,18,18,105,51,101,49
140-A-bug-10658248-10658284,10,68,20,7,6,54,52,2,2
140-A-bug-13617983-13618000,10,95,20,0,0,52,50,2,2
141-B-bug-10646503-10646512,10,106,20,3,0,153,102,4,3
141-B-bug-12854738-12854834,10,123,20,3,1,286,277,3,2
141-B-bug-12854753-12854834,10,80,20,2,1,293,269,2,0
141-B-bug-12854822-12854834,10,158,20,1,0,264,260,5,3
142-B-bug-1041991-1042009,10,56,20,2,1,159,148,7,5
142-B-bug-1042002-1042009,10,46,20,9,8,157,117,21,15
142-B-bug-1705195-1705323,10,37,20,6,5,159,149,15,10
146-B-bug-1126989-1126997,10,62,20,12,11,47,45,9,8
146-B-bug-16622388-16622448,10,21,20,19,18,51,51,10,10
146-B-bug-17886329-17886431,10,105,20,5,5,74,68,3,2
146-B-bug-2035917-2035968,10,81,20,6,6,51,26,7,6
151-A-bug-17251538-17251548,10,31,20,19,13,31,15,15,15
151-A-bug-17395141-17395169,10,39,20,1,0,54,44,2,2
151-A-bug-17894582-17894687,10,59,20,11,4,31,21,9,2
151-A-bug-17894633-17894687,10,106,20,23,5,31,20,9,7
151-A-bug-17894679-17894708,10,38,20,0,0,42,39,4,1
165-B-bug-10694756-10694905,10,33,20,15,15,77,77,6,6
165-B-bug-11900403-11900412,10,53,20,27,11,76,70,6,3
166-E-bug-10326734-10326753,10,74,20,14,14,40,40,10,10
166-E-bug-4707989-4708049,10,37,20,18,15,48,48,26,26
