104-A-bug-11691772-11691810,10,12558,5,584,0,29,26,3,0
104-A-bug-11691779-11691810,10,12687,5,23,0,48,46,2,0
104-A-bug-11691794-11691810,10,32,20,13,13,32,25,5,5
104-A-bug-11939068-11939085,10,12458,6,24,0,47,45,2,0
104-A-bug-13139540-13139570,10,36,20,12,12,32,22,5,5
104-A-bug-14940180-14940203,10,12863,4,22,0,48,46,2,0
104-A-bug-7900405-7900409,10,13170,4,16,0,48,46,2,0
110-A-bug-17970724-17970798,10,15786,9,5455,1,41,33,8,0
110-A-bug-17999868-17999967,10,15269,9,5037,1,41,34,7,0
110-A-bug-17999892-17999967,10,15043,8,2419,0,42,32,10,0
110-A-bug-18060949-18061008,10,14587,9,3928,1,41,33,8,0
110-A-bug-18223116-18223122,10,12536,16,969,1,38,25,13,0
110-A-bug-18286939-18287093,10,25,20,16,16,38,36,6,4
110-A-bug-18286951-18287093,10,28,20,18,18,38,36,6,4
110-C-bug-11176379-11176427,10,23,20,18,17,28,15,11,2
112-B-bug-1097813-1097818,10,14318,13,91,1,38,24,14,0
112-B-bug-668250-668255,10,150,20,12,3,36,2,2,2
112-B-bug-770703-770719,10,13367,19,30,1,42,37,5,0
112-B-bug-861875-861881,10,137,20,11,5,36,19,13,13
113-C-bug-683942-684032,10,36,20,15,14,66,62,4,0
113-C-bug-684028-684032,10,29,20,12,12,91,6,6,6
118-D-bug-6014277-6014404,10,59,20,2,2,47,31,10,0
118-D-bug-6014278-6014404,10,38,20,1,1,47,14,10,10
118-D-bug-746182-746641,10,38,20,6,6,47,37,10,0
118-D-bug-989663-989669,10,54,20,4,4,47,33,10,0
118-D-bug-989666-989669,10,63,20,9,8,46,32,16,16
119-A-bug-16521182-16521266,10,461,11,56,0,49,37,12,0
119-A-bug-16665499-16665611,10,34,20,10,9,48,9,14,6
11-B-bug-990723-990735,10,164,20,8,8,34,17,3,3
121-C-bug-804156-804907,10,198,20,0,0,68,22,3,3
122-A-bug-17968034-17968373,10,12529,13,289,1,62,58,4,0
122-A-bug-18015599-18015631,10,12862,5,177,0,44,41,3,0
122-A-bug-18026330-18026493,10,12796,5,1681,0,40,25,15,0
122-A-bug-18122874-18122948,10,12757,3,471,0,40,33,7,0
122-A-bug-18122909-18122948,10,12555,4,262,0,69,65,4,0
122-A-bug-18209616-18209912,10,12869,3,46,0,44,38,6,0
122-A-bug-18209760-18209912,10,12805,11,32,0,44,38,6,0
122-A-bug-18209773-18209912,10,12655,9,22,0,62,58,4,0
122-A-bug-18230727-18230742,10,20,20,15,15,40,29,13,3
122-A-bug-18280368-18280476,10,12820,5,244,0,62,58,4,0
122-B-bug-1446831-1446834,10,23,20,19,18,46,43,8,5
122-B-bug-5768530-5768538,10,13422,7,956,0,55,50,5,0
122-B-bug-9163596-9163642,10,39,20,16,10,47,15,14,13
122-C-bug-8904375-8904400,10,29,20,14,14,43,30,29,29
124-A-bug-16748308-16749061,10,20,20,20,20,54,32,32,32
124-A-bug-17030725-17030795,10,27,20,16,13,55,31,30,30
124-A-bug-17030750-17030795,10,28,20,15,14,53,34,34,34
124-A-bug-17380518-17380581,10,25,20,17,16,55,36,16,16
124-A-bug-17548415-17548499,10,33,20,16,16,55,17,16,16
124-A-bug-17684079-17684114,10,26,20,18,17,55,40,16,16
124-A-bug-18071122-18071213,10,20,20,20,20,53,47,47,47
124-A-bug-18216134-18216197,10,29,20,17,17,53,35,35,35
129-E-bug-7156869-7156872,10,54,20,9,8,66,56,29,29
131-C-bug-7900700-7900757,10,40,20,11,10,47,21,26,0
131-C-bug-8286919-8286937,10,31,20,13,9,47,14,26,2
136-B-bug-3414703-3414706,10,20,20,17,17,105,28,101,28
140-A-bug-10658248-10658284,10,54,20,5,2,54,52,2,0
140-A-bug-13617983-13618000,10,14884,9,17,0,52,50,2,0
141-B-bug-10646503-10646512,10,12959,15,388,0,153,149,4,0
141-B-bug-12854738-12854834,10,15233,14,204,0,286,283,3,0
141-B-bug-12854753-12854834,10,128,20,7,2,293,290,3,0
141-B-bug-12854822-12854834,10,119,20,2,1,264,164,5,0
142-B-bug-1041991-1042009,10,15614,16,586,0,159,152,7,0
142-B-bug-1042002-1042009,10,77,20,12,7,157,117,21,9
142-B-bug-1705195-1705323,10,66,20,15,7,159,54,15,1
146-B-bug-1113178-1113179,10,269,20,12,0,52,42,10,0
146-B-bug-1117801-1117804,10,109,11,3,1,47,37,9,3
146-B-bug-1117802-1117804,10,59,20,11,9,48,39,4,0
146-B-bug-1126989-1126997,10,77,19,12,8,47,40,9,8
146-B-bug-1147707-1147719,10,91,18,9,6,47,35,9,5
146-B-bug-11540306-11540317,10,116,6,4,0,47,40,9,6
146-B-bug-1237616-1237618,10,120,11,8,2,47,38,9,0
146-B-bug-16622388-16622448,10,28,20,23,16,51,30,10,0
146-B-bug-17886329-17886431,10,302,20,8,2,74,70,4,0
146-B-bug-17968152-17968166,10,97,20,11,9,47,29,9,6
146-B-bug-2035917-2035968,10,151,19,17,3,51,42,7,0
146-B-bug-3823679-3823682,10,124,5,7,0,47,38,9,0
151-A-bug-17251538-17251548,10,23,20,12,11,31,16,15,6
151-A-bug-17395141-17395169,10,268,20,0,0,54,14,2,2
151-A-bug-17894582-17894687,10,30,20,9,8,31,12,9,9
151-A-bug-17894633-17894687,10,83,20,9,2,31,8,9,5
151-A-bug-17894679-17894708,10,1443,20,4,0,42,15,4,4
165-B-bug-10694756-10694905,10,31,20,11,11,77,72,6,1
165-B-bug-11900403-11900412,10,28,20,17,15,76,70,6,0
166-E-bug-10326734-10326753,10,77,20,15,15,40,40,10,10
166-E-bug-4707989-4708049,10,22,20,13,13,48,22,26,0
168-A-bug-11849242-11849321,10,24,20,16,16,47,40,13,12
168-A-bug-13501212-13501266,10,44,20,2,2,84,34,2,0
168-A-bug-13551581-13551590,10,22,20,14,14,47,41,31,30
168-A-bug-13674183-13674276,10,24,20,15,15,45,40,13,9
168-A-bug-13674234-13674276,10,27,20,13,12,46,24,13,11
168-A-bug-13795832-13795874,10,31,20,17,15,47,40,13,6
168-A-bug-14134724-14134733,10,36,20,13,10,47,32,24,21
168-A-bug-14205729-14205756,10,24,20,18,17,47,43,13,12
168-A-bug-14205741-14205756,10,69,20,3,3,50,47,3,0
168-A-bug-14356496-14356592,10,22,20,15,15,46,21,13,12
168-A-bug-14356546-14356571,10,20,20,16,16,46,16,15,13
