104-A-bug-11691772-11691810,10,85,20,4,1,29,26,3,2
104-A-bug-11691779-11691810,10,774,11,0,0,48,48,2,2
104-A-bug-11691794-11691810,10,37,20,18,14,32,13,5,2
104-A-bug-11939068-11939085,10,630,17,2,0,47,47,2,2
104-A-bug-13139540-13139570,10,38,20,20,13,32,31,5,5
104-A-bug-14940180-14940203,10,685,11,1,1,48,46,2,2
104-A-bug-7900405-7900409,10,688,8,2,2,48,46,2,2
110-A-bug-17970724-17970798,10,1590,14,497,3,41,33,8,0
110-A-bug-17999868-17999967,10,49,20,13,7,41,35,7,2
110-A-bug-17999892-17999967,10,219,20,36,6,42,28,10,3
110-A-bug-18060949-18061008,10,93,20,20,6,41,34,8,2
110-A-bug-18223116-18223122,10,1030,6,83,0,38,28,13,3
110-A-bug-18286939-18287093,10,83,20,53,14,38,35,6,3
110-A-bug-18286951-18287093,10,37,20,26,15,38,35,6,3
112-B-bug-1097813-1097818,10,35,20,0,0,38,26,14,4
112-B-bug-668250-668255,10,375,20,13,7,36,21,2,2
112-B-bug-770703-770719,10,83,20,0,0,42,36,5,4
112-B-bug-861875-861881,10,48,20,6,4,36,19,13,7
113-C-bug-683942-684032,10,47,20,15,9,66,62,4,3
113-C-bug-684028-684032,10,53,20,24,14,91,85,6,3
118-D-bug-6014277-6014404,10,61,20,3,3,47,39,10,10
118-D-bug-6014278-6014404,10,72,20,4,3,47,40,10,10
118-D-bug-746182-746641,10,98,20,18,12,47,40,10,9
118-D-bug-989663-989669,10,380,20,30,12,47,45,10,8
118-D-bug-989666-989669,10,53,20,3,2,46,41,17,15
119-A-bug-16521182-16521266,10,60,20,11,4,49,37,12,6
119-A-bug-16665499-16665611,10,31,20,8,5,48,22,14,6
11-B-bug-990723-990735,10,134,20,3,2,34,34,3,3
121-C-bug-804156-804907,10,68,20,0,0,68,64,3,2
122-A-bug-17968034-17968373,10,71,20,1,1,62,51,4,2
122-A-bug-18015599-18015631,10,826,6,9,1,44,44,3,3
122-A-bug-18026330-18026493,10,1016,16,136,1,40,28,15,3
122-A-bug-18122874-18122948,10,217,20,7,3,40,37,7,4
122-A-bug-18209616-18209912,10,760,6,0,0,44,41,6,3
122-A-bug-18209760-18209912,10,698,16,1,0,44,41,6,3
122-A-bug-18230727-18230742,10,92,20,56,8,40,25,13,5
122-C-bug-8904375-8904400,10,62,20,25,13,43,15,29,3
124-A-bug-16748308-16749061,10,24,20,23,15,54,21,32,9
