104-A-bug-11691772-11691810,10,2382,20,99,11,29,28,3,2
104-A-bug-11691779-11691810,10,12000,20,14,11,48,48,2,2
104-A-bug-11691794-11691810,10,39,20,18,18,32,29,5,5
104-A-bug-11939068-11939085,10,14066,19,18,12,47,47,2,2
104-A-bug-13139540-13139570,10,34,20,19,18,32,31,5,4
104-A-bug-14940180-14940203,10,9605,20,11,11,48,48,2,2
104-A-bug-7900405-7900409,10,10009,20,16,15,48,48,2,2
110-A-bug-17970724-17970798,10,15572,3,5666,0,41,33,8,0
110-A-bug-17999868-17999967,10,70,20,21,11,41,34,7,0
110-A-bug-17999892-17999967,10,256,20,38,7,42,31,10,0
110-A-bug-18060949-18061008,10,15456,7,4182,1,41,33,8,0
110-A-bug-18223116-18223122,10,89,20,18,10,38,28,13,3
110-A-bug-18286939-18287093,10,22,20,18,18,38,36,6,4
110-A-bug-18286951-18287093,10,25,20,18,18,38,26,6,6
112-B-bug-1097813-1097818,10,110,20,1,0,38,20,14,8
112-B-bug-668250-668255,10,299,20,18,18,36,22,2,2
112-B-bug-770703-770719,10,300,20,1,0,42,39,5,3
112-B-bug-861875-861881,10,220,20,18,18,36,22,13,13
113-C-bug-683942-684032,10,29,20,15,15,66,63,4,2
113-C-bug-684028-684032,10,31,20,13,13,91,91,6,6
118-D-bug-6014277-6014404,10,429,20,21,16,47,47,10,10
118-D-bug-6014278-6014404,10,307,20,18,16,47,47,10,10
118-D-bug-746182-746641,10,203,20,16,16,47,47,10,10
118-D-bug-989663-989669,10,249,20,21,17,47,46,10,10
118-D-bug-989666-989669,10,297,20,35,13,46,41,16,12
119-A-bug-16521182-16521266,10,35,20,4,4,49,38,12,2
119-A-bug-16665499-16665611,10,55,20,9,6,48,36,14,4
11-B-bug-990723-990735,10,373,20,32,14,34,34,3,3
121-C-bug-804156-804907,10,12108,20,15,6,68,67,3,2
122-A-bug-17968034-17968373,10,14515,19,337,11,62,60,4,2
122-A-bug-18015599-18015631,10,14241,13,167,7,44,44,3,3
122-A-bug-18026330-18026493,10,15331,11,2098,3,40,28,15,3
122-A-bug-18122874-18122948,10,15466,14,582,5,40,36,7,3
122-A-bug-18122909-18122948,10,6239,20,127,12,69,67,4,2
122-A-bug-18209616-18209912,10,13991,7,57,1,44,41,6,3
122-A-bug-18209760-18209912,10,13608,16,28,7,44,41,6,3
122-A-bug-18209773-18209912,10,14150,15,24,3,62,60,4,2
122-A-bug-18230727-18230742,10,340,20,200,11,40,30,13,3
122-A-bug-18280368-18280476,10,4244,20,39,6,62,60,4,2
122-C-bug-8904375-8904400,10,36,20,16,16,43,35,29,29
124-A-bug-16748308-16749061,10,20,20,20,20,54,32,32,32
124-A-bug-17030725-17030795,10,26,20,16,15,55,39,30,30
124-A-bug-17030750-17030795,10,34,20,18,15,53,28,34,15
124-A-bug-17380518-17380581,10,28,20,17,14,55,16,16,16
124-A-bug-17548415-17548499,10,23,20,15,15,55,26,16,13
124-A-bug-17684079-17684114,10,22,20,16,16,55,27,16,13
124-A-bug-18071122-18071213,10,20,20,20,20,53,47,47,47
124-A-bug-18216134-18216197,10,29,20,18,15,53,35,35,35
129-E-bug-7156869-7156872,10,59,20,15,11,66,61,29,24
131-C-bug-7900700-7900757,10,67,20,22,17,47,35,26,24
131-C-bug-8286919-8286937,10,72,20,18,15,47,24,26,10
136-B-bug-3414703-3414706,10,20,20,18,18,105,104,101,101
140-A-bug-10658248-10658284,10,40,20,3,3,54,52,2,2
140-A-bug-13617983-13618000,10,142,20,0,0,52,52,2,2
141-B-bug-10646503-10646512,10,85,20,3,2,153,93,4,4
141-B-bug-12854738-12854834,10,64,20,2,2,286,243,3,3
141-B-bug-12854753-12854834,10,1121,20,32,7,293,291,2,2
141-B-bug-12854822-12854834,10,1020,20,11,6,264,261,6,3
142-B-bug-1041991-1042009,10,4250,20,165,8,159,154,7,2
142-B-bug-1042002-1042009,10,71,20,11,7,157,145,21,9
142-B-bug-1705195-1705323,10,77,20,16,9,159,135,15,4
146-B-bug-1113178-1113179,10,87,20,5,4,52,45,10,3
146-B-bug-1117801-1117804,10,111,11,5,0,47,41,9,3
146-B-bug-1117802-1117804,10,122,10,5,1,48,46,4,2
146-B-bug-1126989-1126997,10,100,18,14,4,47,38,9,2
146-B-bug-1147707-1147719,10,119,12,4,0,47,40,9,2
146-B-bug-11540306-11540317,10,110,6,2,0,47,40,9,2
146-B-bug-1237616-1237618,10,121,10,4,0,47,40,9,2
146-B-bug-16622388-16622448,10,22,20,18,18,51,51,10,10
146-B-bug-17886329-17886431,10,315,20,14,11,74,69,7,2
