140-A-bug-13617983-13618000,10,66,20,0,1,52,44,2,2,autogen,NOREPAIR,169.708,,,
141-B-bug-10646503-10646512,10,81,20,1,0,153,150,4,3,autogen,VERIFICATIONFAILED,154.416,,,
141-B-bug-12854738-12854834,10,40,20,0,0,286,102,3,2,autogen,TIMEOUT,10m,,,
141-B-bug-12854753-12854834,10,276,20,10,2,293,293,2,2,autogen,TIMEOUT,10m,,,
141-B-bug-12854822-12854834,10,80,20,0,0,264,258,5,4,autogen,TIMEOUT,10m,,,
142-B-bug-1041991-1042009,10,306,20,13,1,159,155,7,3,autogen,NOREPAIR,71.880,,,
142-B-bug-1042002-1042009,10,49,20,8,6,157,140,21,21,autogen,NOREPAIR,99.681,,,
142-B-bug-1705195-1705323,10,36,20,10,10,159,134,15,11,autogen,NOREPAIR,167.343,,,
146-B-bug-1113178-1113179,10,110,20,5,4,52,11,10,3,autogen,NOREPAIR,259.233,,,
146-B-bug-1117801-1117804,10,101,11,5,0,47,41,9,3,autogen,????,50.470,,,
146-B-bug-1117802-1117804,10,100,7,2,0,48,46,4,2,autogen,????,50.375,,,
146-B-bug-1147707-1147719,10,81,17,9,1,47,39,9,2,autogen,????,50.511,,,
146-B-bug-11540306-11540317,10,88,12,1,1,47,22,9,6,autogen,????,50.299,,,
146-B-bug-16622388-16622448,10,29,20,24,17,51,37,10,10,autogen,VERIFICATIONFAILED,306.641,,,
146-B-bug-17886329-17886431,10,47,20,0,0,74,73,3,2,autogen,TIMEOUT,10m,,,
146-B-bug-17968152-17968166,10,194,13,5,0,47,40,9,2,autogen,????,50.343,,,
146-B-bug-2035917-2035968,10,110,16,12,7,51,29,7,6,autogen,????,50.376,,,
146-B-bug-3823679-3823682,10,103,14,6,2,47,38,9,2,autogen,????,50.606,,,
151-A-bug-17251538-17251548,10,44,20,23,10,31,17,15,3,autogen,????,0.483,,,
151-A-bug-17395141-17395169,10,26,20,0,0,54,50,2,2,autogen,????,1.562,,,
151-A-bug-17894582-17894687,10,39,20,9,7,31,13,9,9,autogen,????,0.767,,,
151-A-bug-17894633-17894687,10,42,20,7,5,31,22,9,6,autogen,????,1.234,,,
151-A-bug-17894679-17894708,10,63,20,0,0,42,25,4,3,autogen,????,51.738,,,
165-B-bug-10694756-10694905,10,52,20,21,11,77,70,6,3,autogen,TIMEOUT,10m,,,
165-B-bug-11900403-11900412,10,47,20,21,15,76,67,6,6,autogen,TIMEOUT,10m,,,
166-E-bug-10326734-10326753,10,103,20,18,16,40,39,10,9,autogen,TIMEOUT,10m,,,
166-E-bug-4707989-4708049,10,34,20,16,16,48,48,26,26,autogen,????,50.644,,,
168-A-bug-11849242-11849321,10,21,20,17,14,47,35,13,9,autogen,NOREPAIR,32.444,,,
168-A-bug-13501212-13501266,10,93,20,7,1,84,82,2,2,autogen,NOREPAIR,36.579,,,
168-A-bug-13551581-13551590,10,53,20,20,16,47,47,31,31,autogen,NOREPAIR,50.151,,,
168-A-bug-13674183-13674276,10,33,20,20,16,45,42,13,10,autogen,NOREPAIR,36.026,,,
168-A-bug-13674234-13674276,10,26,20,17,15,46,43,13,10,autogen,NOREPAIR,36.119,,,
168-A-bug-13795832-13795874,10,23,20,16,15,47,32,13,6,autogen,NOREPAIR,29.359,,,
168-A-bug-14134724-14134733,10,44,20,10,5,47,28,24,7,autogen,NOREPAIR,84.178,,,
168-A-bug-14205729-14205756,10,30,20,24,17,47,25,13,6,autogen,NOREPAIR,22.777,,,
168-A-bug-14205741-14205756,10,35,20,2,2,50,46,3,2,autogen,NOREPAIR,29.201,,,
168-A-bug-14356496-14356592,10,24,20,16,14,46,39,13,10,autogen,NOREPAIR,30.862,,,
168-A-bug-14356546-14356571,10,28,20,21,16,46,26,15,7,autogen,NOREPAIR,31.561,,,
168-A-bug-15592675-15592693,10,28,20,22,15,47,43,13,10,autogen,NOREPAIR,29.469,,,
168-A-bug-16455797-16455811,10,20,20,20,18,46,45,46,45,autogen,????,0.508,,,
168-A-bug-16670410-16670443,10,95,20,62,14,47,37,13,5,autogen,NOREPAIR,46.760,,,
168-A-bug-17083755-17083776,10,41,20,23,15,47,42,13,8,autogen,????,0.439,,,
168-A-bug-9305925-9305966,10,101,20,14,6,84,84,2,2,autogen,NOREPAIR,23.989,,,
17-A-bug-12616724-12616752,10,88,20,7,5,49,43,8,2,autogen,TIMEOUT,10m,,,
17-A-bug-13897450-13897498,10,25,20,16,14,67,65,4,2,autogen,????,0.588,,,
17-A-bug-15278247-15278302,10,26,20,14,11,67,65,2,2,autogen,????,1.329,,,
17-A-bug-6612498-6612508,10,777,20,1,2,42,40,4,2,autogen,TIMEOUT,10m,,,
17-A-bug-8358953-8359086,10,36,20,25,15,67,51,2,2,autogen,TIMEOUT,10m,,,
17-A-bug-9594458-9594472,10,150,20,0,0,43,40,5,4,autogen,????,2.247,,,
171-A-bug-15452830-15452852,10,72,20,11,7,48,46,2,2,autogen,NOREPAIR,368.167,,,
171-A-bug-17173445-17173460,10,20,20,20,18,45,9,45,9,autogen,????,0.459,,,
171-B-bug-1458594-1458980,10,20,20,19,18,41,40,40,40,autogen,NOREPAIR,11.246,,,
171-B-bug-1463121-1463124,10,92,20,24,14,49,42,9,2,autogen,NOREPAIR,11.240,,,
171-B-bug-14762016-14762649,10,39,20,19,16,44,44,38,38,autogen,NOREPAIR,413.560,,,
171-B-bug-1903679-1903682,10,23,20,23,18,42,11,42,11,autogen,NOREPAIR,14.389,,,
171-B-bug-1996186-1996190,10,21,20,20,17,42,42,39,39,autogen,NOREPAIR,11.211,,,
171-B-bug-1996188-1996190,10,20,20,20,18,42,41,41,41,autogen,NOREPAIR,10.863,,,
171-D-bug-15495798-15495818,10,2951,20,8,7,9,9,2,2,autogen,NOREPAIR,8.012,,,
171-D-bug-15508628-15508642,10,3595,13,8,7,9,9,2,2,autogen,NOREPAIR,55.474,,,
171-D-bug-5093365-5093369,10,3522,14,7,5,9,9,2,2,autogen,NOREPAIR,6.429,,,
171-D-bug-6192796-6192802,10,795,20,8,7,6,6,2,2,autogen,NOREPAIR,75.833,,,
172-B-bug-1470030-1470076,10,20,20,18,17,66,57,40,36,autogen,????,0.609,,,
172-B-bug-2096087-2096089,10,39,20,5,2,60,21,6,3,autogen,????,0.538,,,
172-B-bug-5785935-5785981,10,33,20,23,14,66,46,6,5,autogen,????,0.496,,,
177-B1-bug-13511622-13511662,10,1400,20,225,11,34,29,7,2,autogen,TIMEOUT,10m,,,
177-B1-bug-3817879-3817882,10,25,20,16,15,34,20,7,3,autogen,NOREPAIR,359.248,,,
177-B2-bug-1597105-1597275,10,716,20,5,2,83,82,3,2,autogen,TIMEOUT,10m,,,
18-B-bug-15989356-15989429,10,121,20,11,3,45,35,12,2,autogen,????,1.898,,,
185-A-bug-1914012-1914022,10,48,20,18,15,52,43,21,15,autogen,????,50.328,,,
189-A-bug-17294544-17294560,10,28,20,20,11,65,45,12,5,autogen,????,0.492,,,
189-A-bug-18155547-18155577,10,26,20,16,12,63,32,43,15,autogen,????,0.836,,,
189-B-bug-1682083-1682218,10,101,20,52,17,31,15,22,6,autogen,TIMEOUT,10m,,,
189-B-bug-17295034-17295064,10,66,20,50,16,30,11,21,2,autogen,????,50.461,,,
189-B-bug-1813700-1813718,10,24,20,21,17,27,21,13,10,autogen,????,0.598,,,
189-B-bug-18252831-18252846,10,43,20,25,13,30,22,9,2,autogen,NOREPAIR,15.933,,,
194-A-bug-13226735-13226747,10,35,20,18,14,44,31,19,6,autogen,NOREPAIR,26.603,,,
194-A-bug-15491486-15491518,10,803,20,14,1,43,29,14,2,autogen,NOREPAIR,29.520,,,
194-A-bug-7939649-7939655,10,35,20,19,15,44,38,19,13,autogen,NOREPAIR,12.884,,,
198-A-bug-9617580-9617604,10,82,20,1,1,125,108,20,4,autogen,????,51.059,,,
198-A-bug-9623083-9623097,10,134,20,2,0,125,101,20,11,autogen,VERIFICATIONFAILED,106.534,,,
198-A-bug-9624645-9624725,10,70,20,14,7,189,178,13,3,autogen,NOREPAIR,111.017,,,
198-A-bug-9683801-9684235,10,43,20,3,2,125,82,20,2,autogen,VERIFICATIONFAILED,257.207,,,
198-A-bug-9705111-9705146,10,107,20,7,0,125,97,26,5,autogen,????,50.351,,,
201-A-bug-15335569-15335588,10,38,20,19,13,109,107,2,2,autogen,NOREPAIR,480.861,,,
201-A-bug-1881498-1881520,10,887,20,7,6,107,107,2,2,autogen,NOREPAIR,154.410,,,
201-A-bug-1881517-1881520,10,1943,20,210,13,104,85,22,3,autogen,NOREPAIR,364.053,,,
202-C-bug-1847611-1847612,10,6223,20,17,12,107,107,2,2,autogen,NOREPAIR,340.027,,,
203-A-bug-16588171-16589375,10,94,20,0,0,95,86,3,3,autogen,TIMEOUT,10m,,,
203-A-bug-8218947-8218974,10,39,20,12,8,54,30,16,10,autogen,????,1.561,,,
204-A-bug-10222131-10222140,10,35,20,23,15,69,43,31,6,autogen,TIMEOUT,10m,,,
204-A-bug-1996403-1996411,10,29,20,11,9,76,75,3,2,autogen,TIMEOUT,10m,,,
204-A-bug-2022696-2022698,10,245,20,25,3,72,64,10,2,autogen,TIMEOUT,10m,,,
214-A-bug-15257318-15257535,10,1784,20,24,13,66,66,2,2,autogen,TIMEOUT,10m,,,
214-A-bug-15386379-15386411,10,623,20,8,8,66,63,2,2,autogen,TIMEOUT,10m,,,
214-A-bug-16587662-16587713,10,188,20,1,0,58,57,4,3,autogen,TIMEOUT,10m,,,
214-A-bug-17293419-17293448,10,606,20,3,4,66,62,2,2,autogen,TIMEOUT,10m,,,
214-A-bug-18162404-18162485,10,2559,20,13,8,65,65,2,2,autogen,TIMEOUT,10m,,,
216-A-bug-12677176-12677205,10,20,20,20,18,41,32,40,32,autogen,NOREPAIR,13.939,,,
216-A-bug-5868432-5868621,10,20,20,19,17,43,31,31,31,autogen,NOREPAIR,15.176,,,
216-A-bug-6609343-6609404,10,21,20,21,18,43,25,25,25,autogen,NOREPAIR,14.684,,,
216-A-bug-9345653-9345865,10,20,20,20,18,42,40,40,40,autogen,NOREPAIR,11.224,,,
216-A-bug-9373680-9373783,10,20,20,20,18,42,40,40,40,autogen,NOREPAIR,14.737,,,
216-A-bug-9373751-9373783,10,20,20,20,18,43,31,31,31,autogen,NOREPAIR,11.373,,,
216-A-bug-9879672-9880150,10,24,20,24,18,41,13,40,13,autogen,NOREPAIR,11.372,,,
216-A-bug-9879712-9880150,10,20,20,20,18,42,12,31,12,autogen,NOREPAIR,11.667,,,
216-A-bug-9879753-9880150,10,30,20,30,18,41,10,39,10,autogen,NOREPAIR,11.675,,,
216-A-bug-9880086-9880150,10,27,20,26,17,43,16,31,13,autogen,NOREPAIR,11.266,,,
219-B-bug-2174606-2174633,10,28,20,21,15,105,26,86,9,autogen,NOREPAIR,133.777,,,
219-B-bug-2379876-2379955,10,63,20,16,10,195,193,5,3,autogen,TIMEOUT,10m,,,
221-B-bug-3805733-3805812,10,658,20,17,9,42,38,7,3,autogen,TIMEOUT,10m,,,
221-B-bug-3805744-3805812,10,275,20,0,0,43,40,5,2,autogen,TIMEOUT,10m,,,
224-A-bug-17312870-17312897,10,23,20,19,15,30,30,28,28,autogen,????,0.350,,,
224-A-bug-17924263-17924268,10,234,20,58,14,38,38,3,3,autogen,NOREPAIR,42.375,,,
226-A-bug-2300522-2300539,10,57,20,15,14,125,125,32,32,autogen,NOREPAIR,171.851,,,
228-A-bug-17177587-17196475,10,4500,4,1,1,41,33,7,7,autogen,NOREPAIR,318.010,,,
228-A-bug-17396874-17396905,10,159,20,24,3,37,15,23,2,autogen,????,0.403,,,
228-A-bug-18047603-18047609,10,141,20,11,4,39,29,7,3,autogen,NOREPAIR,118.448,,,
228-A-bug-18063728-18063771,10,4494,4,130,2,37,33,13,9,autogen,REPAIR,4.833,23,34,34
233-B-bug-2440068-2440084,10,721,20,50,3,52,36,18,2,autogen,TIMEOUT,10m,,,
235-A-bug-13074317-13074342,10,150,20,13,3,92,76,17,3,autogen,????,0.645,,,
236-B-bug-9431370-9431400,10,275,20,41,14,148,147,8,7,autogen,????,0.729,,,
244-B-bug-5291533-5291541,10,691,20,0,0,51,51,2,2,autogen,NOREPAIR,446.225,,,
258-B-bug-2810543-2810936,10,35,20,20,15,33,21,31,21,autogen,TIMEOUT,10m,,,
26-A-bug-17016643-17016759,10,48,20,18,16,34,34,14,14,autogen,TIMEOUT,10m,,,
261-C-bug-2956488-2956502,10,171,20,4,3,50,46,3,3,autogen,TIMEOUT,10m,,,
268-B-bug-18098312-18098395,10,30,20,18,15,27,26,22,21,autogen,NOREPAIR,353.175,,,
271-A-bug-17597303-17597361,10,155,20,28,15,33,31,6,4,autogen,NOREPAIR,279.290,,,
271-A-bug-17597337-17597361,10,76,20,8,7,33,31,6,6,autogen,NOREPAIR,371.833,,,
271-A-bug-17876739-17876766,10,127,20,24,15,29,13,7,5,autogen,????,0.505,,,
271-A-bug-17879735-17879832,10,57,20,16,15,34,24,6,6,autogen,TIMEOUT,10m,,,
271-A-bug-17990046-17990110,10,45,20,9,9,33,23,6,6,autogen,????,1.362,,,
271-A-bug-18031969-18031990,10,60,20,11,10,33,32,6,6,autogen,NOREPAIR,222.640,,,
271-A-bug-18045921-18045927,10,261,20,24,8,29,24,7,2,autogen,NOREPAIR,231.095,,,
271-A-bug-18046060-18046072,10,49,20,16,14,33,29,6,6,autogen,NOREPAIR,240.743,,,
271-A-bug-18178942-18178961,10,44,20,20,16,34,30,6,2,autogen,NOREPAIR,227.215,,,
271-A-bug-18245137-18245167,10,112,20,9,6,44,44,2,2,autogen,TIMEOUT,10m,,,
271-A-bug-18358749-18358771,10,126,20,20,14,33,32,6,5,autogen,TIMEOUT,10m,,,
276-D-bug-11924073-11924104,10,20,20,14,14,67,54,47,38,autogen,TIMEOUT,10m,,,
276-D-bug-6167745-6167757,10,126,13,43,9,64,45,23,4,autogen,????,50.672,,,
279-A-bug-3499184-3499188,10,20,20,20,18,37,36,37,36,autogen,TIMEOUT,10m,,,
284-A-bug-14681239-14681253,10,2010,20,17,10,44,44,2,2,autogen,NOREPAIR,457.969,,,
284-A-bug-16227020-16227051,10,1952,20,11,7,44,44,2,2,autogen,TIMEOUT,10m,,,
284-A-bug-17986776-17986843,10,7699,20,43,13,44,44,2,2,autogen,NOREPAIR,321.495,,,
284-A-bug-3360678-3360687,10,27,20,20,16,45,43,2,2,autogen,NOREPAIR,230.223,,,
284-A-bug-3415239-3415277,10,499,20,17,11,44,44,2,2,autogen,????,0.453,,,
287-B-bug-4160422-4160430,10,4934,11,11,1,42,40,2,0,autogen,NOREPAIR,259.435,,,
287-B-bug-4368319-4368323,10,110,20,16,7,35,35,2,2,autogen,TIMEOUT,10m,,,
29-B-bug-14260537-14260580,10,31,20,10,8,53,36,2,2,autogen,????,0.755,,,
300-C-bug-7402867-7402950,10,182,20,18,14,35,31,23,19,autogen,????,51.057,,,
304-A-bug-14297808-14297827,10,657,20,57,16,63,63,3,3,autogen,TIMEOUT,10m,,,
304-A-bug-14337231-14337294,10,43,20,18,15,35,31,33,30,autogen,TIMEOUT,10m,,,
304-A-bug-14337242-14337292,10,32,20,26,17,35,23,34,22,autogen,TIMEOUT,10m,,,
306-C-bug-4414206-4414213,10,70,20,15,10,43,31,8,3,autogen,????,3.213,,,
318-A-bug-17923580-17923594,10,121,20,2,2,32,32,5,5,autogen,NOREPAIR,75.921,,,
318-A-bug-18134645-18134661,10,36,20,12,10,24,20,6,3,autogen,NOREPAIR,411.926,,,
318-A-bug-18258032-18258084,10,5035,12,4,3,34,30,3,3,autogen,NOREPAIR,22.229,,,
320-A-bug-13853886-13855144,10,3338,5,142,0,56,41,15,0,autogen,NOREPAIR,250.908,,,
320-A-bug-13868593-13868728,10,146,20,5,5,51,50,4,3,autogen,NOREPAIR,342.047,,,
320-A-bug-14193648-14193689,10,3411,3,134,0,57,43,14,0,autogen,REPAIR,3.493,47,47,47
320-A-bug-16763087-16763591,10,3844,12,101,0,57,42,15,0,autogen,NOREPAIR,161.739,,,
320-A-bug-17314140-17314148,10,3305,10,113,0,56,41,15,0,autogen,NOREPAIR,264.106,,,
322-B-bug-12162423-12162461,10,147,20,2,0,74,71,5,2,autogen,NOREPAIR,519.052,,,
328-A-bug-4553345-4553356,10,3351,3,0,0,55,52,7,4,autogen,NOREPAIR,66.929,,,
333-A-bug-4189205-4189213,10,69,20,39,17,34,28,17,11,autogen,NOREPAIR,149.840,,,
337-C-bug-13885430-13885725,10,60,20,17,12,117,117,6,6,autogen,????,0.549,,,
337-C-bug-7933461-7933490,10,63,20,0,1,117,110,6,5,autogen,NOREPAIR,170.827,,,
340-A-bug-13332288-13332329,10,139,20,36,8,37,25,13,2,autogen,????,1.381,,,
340-A-bug-13332320-13332329,10,40,20,1,1,37,24,12,7,autogen,????,0.526,,,
340-A-bug-17585383-17585423,10,40,20,22,14,37,18,18,11,autogen,????,50.468,,,
342-C-bug-4429282-4430562,10,47,20,12,10,52,32,24,6,autogen,NOREPAIR,104.410,,,
342-C-bug-4807098-4807139,10,179,20,10,1,88,84,6,2,autogen,NOREPAIR,131.523,,,
342-C-bug-4807124-4807139,10,179,20,2,0,89,88,3,2,autogen,????,0.484,,,
343-A-bug-12688116-12688124,10,190,20,111,17,57,45,15,3,autogen,NOREPAIR,33.688,,,
344-C-bug-6346819-6346829,10,38,20,16,12,58,29,29,15,autogen,????,0.553,,,
373-B-bug-5440932-5440937,10,33,20,13,7,40,19,4,3,autogen,TIMEOUT,10m,,,
373-B-bug-5501799-5501841,10,119,20,44,14,47,47,4,4,autogen,TIMEOUT,10m,,,
379-A-bug-17479521-17479535,10,21,20,20,18,35,34,35,34,autogen,????,50.560,,,
379-A-bug-17502392-17502445,10,56,20,13,6,35,24,14,3,autogen,????,0.372,,,
379-A-bug-17525988-17526086,10,133,20,45,10,36,24,14,2,autogen,????,50.507,,,
379-A-bug-17562853-17563167,10,47,20,18,11,37,29,7,4,autogen,????,1.194,,,
379-A-bug-17701241-17701422,10,70,20,11,5,36,25,14,3,autogen,????,1.049,,,
379-A-bug-17986097-17986189,10,37,20,9,8,36,27,14,13,autogen,????,50.865,,,
392-A-bug-5964324-5964332,10,468,20,18,16,61,61,2,2,autogen,NOREPAIR,290.828,,,
4-A-bug-18258396-18258457,10,38,20,25,13,22,14,11,7,autogen,NOREPAIR,19.078,,,
4-A-bug-18258406-18258457,10,71,20,15,13,15,10,1,1,autogen,NOREPAIR,24.347,,,
4-A-bug-18276798-18276823,10,2447,20,13,11,25,25,2,2,autogen,NOREPAIR,18.667,,,
4-A-bug-18279795-18282404,10,661,20,16,11,25,25,2,2,autogen,NOREPAIR,34.598,,,
4-A-bug-18300085-18300106,10,1037,20,5,4,25,25,2,2,autogen,NOREPAIR,18.787,,,
4-A-bug-18331331-18331412,10,39,20,14,13,25,25,2,2,autogen,NOREPAIR,19.042,,,
4-A-bug-18339931-18340109,10,1163,20,9,5,25,25,2,2,autogen,NOREPAIR,18.062,,,
4-A-bug-18353377-18353474,10,3138,20,14,8,25,25,2,2,autogen,NOREPAIR,18.228,,,
401-D-bug-6052619-6052631,10,30,20,9,9,90,49,19,4,autogen,TIMEOUT,10m,,,
402-A-bug-13783855-13783886,10,60,20,7,4,40,25,6,3,autogen,????,50.404,,,
402-A-bug-6104015-6104373,10,53,20,5,3,40,33,8,5,autogen,????,16.472,,,
402-A-bug-6510690-6510748,10,28,20,16,13,42,38,6,4,autogen,NOREPAIR,35.492,,,
402-A-bug-9220746-9220767,10,57,20,8,4,40,36,15,11,autogen,????,5.948,,,
414-B-bug-6706156-6706199,10,42,20,12,9,68,61,54,49,autogen,????,0.922,,,
431-C-bug-17335262-17335776,10,241,20,16,14,61,42,24,21,autogen,????,0.587,,,
431-C-bug-9275378-9275414,10,87,20,22,14,70,66,18,14,autogen,????,1.432,,,
431-C-bug-9279118-9279141,10,50,20,5,1,59,37,22,10,autogen,????,1.252,,,
431-D-bug-6685381-6685403,10,55,20,26,14,77,59,14,4,autogen,????,50.370,,,
431-D-bug-8343949-8343978,10,26,20,14,12,73,68,5,5,autogen,????,0.585,,,
44-B-bug-4127336-4127376,10,57,20,18,14,51,45,9,5,autogen,TIMEOUT,10m,,,
440-C-bug-6828150-6828315,10,40,20,17,14,74,74,26,26,autogen,TIMEOUT,10m,,,
448-D-bug-11893520-11893572,10,28,20,10,8,131,115,5,4,autogen,NOREPAIR,495.040,,,
448-D-bug-13913580-13913626,10,30,20,19,16,135,133,4,3,autogen,????,3.864,,,
448-D-bug-15608531-15608543,10,164,20,44,15,135,121,10,3,autogen,TIMEOUT,10m,,,
449-A-bug-7810553-7810643,10,365,20,21,11,103,86,19,3,autogen,NOREPAIR,227.158,,,
460-A-bug-17695764-17695879,10,30,20,28,17,29,8,27,6,autogen,????,50.314,,,
460-A-bug-17983350-17983371,10,34,20,19,15,35,27,10,3,autogen,NOREPAIR,281.449,,,
466-A-bug-17830015-17830047,10,44,20,12,4,32,31,2,2,autogen,NOREPAIR,83.066,,,
466-A-bug-17855919-17856321,10,39,20,12,6,33,26,5,2,autogen,NOREPAIR,37.390,,,
466-A-bug-18072621-18072662,10,30,20,1,1,34,30,2,2,autogen,????,0.759,,,
466-A-bug-18150952-18150995,10,39,20,21,14,22,9,6,2,autogen,NOREPAIR,24.540,,,
466-A-bug-18150961-18150995,10,30,20,14,13,22,12,6,4,autogen,NOREPAIR,24.378,,,
47-A-bug-15929232-15929294,10,230,20,28,10,75,51,29,5,autogen,NOREPAIR,417.288,,,
47-A-bug-15929255-15929294,10,183,20,8,3,75,56,25,6,autogen,NOREPAIR,418.857,,,
47-A-bug-17471702-17471768,10,3053,20,254,8,75,52,25,3,autogen,TIMEOUT,10m,,,
47-A-bug-17471716-17471768,10,42,20,29,12,75,27,49,3,autogen,TIMEOUT,10m,,,
471-C-bug-7987098-7987325,10,32,20,18,15,32,24,19,15,autogen,TIMEOUT,10m,,,
471-C-bug-7987189-7987325,10,5469,6,503,1,35,30,5,0,autogen,VERIFICATIONFAILED,184.670,,,
476-A-bug-15778161-15778167,10,46,20,30,14,37,37,33,33,autogen,NOREPAIR,349.986,,,
476-A-bug-16066033-16066045,10,138,20,4,1,39,38,3,2,autogen,????,1.322,,,
476-A-bug-16348364-16348536,10,33,20,23,16,42,32,20,14,autogen,NOREPAIR,58.597,,,
