142-B-bug-1041991-1042009,10,42,20,0,0,159,152,7,2,autogen,NOREPAIR,32,,,
142-B-bug-1042002-1042009,10,109,20,19,7,157,140,21,20,autogen,NOREPAIR,12,,,
142-B-bug-1705195-1705323,10,43,20,6,2,159,111,15,4,autogen,NOREPAIR,21,,,
146-B-bug-1113178-1113179,10,80,20,0,0,52,44,10,2,autogen,NOREPAIR,138,,,
146-B-bug-1117801-1117804,10,93,15,6,1,47,41,9,3,autogen,TIMEOUT,0,,,
146-B-bug-1117802-1117804,10,115,9,2,0,48,46,4,2,autogen,TIMEOUT,0,,,
146-B-bug-11540306-11540317,10,96,14,4,1,47,40,9,2,autogen,TIMEOUT,0,,,
146-B-bug-1237616-1237618,10,51,20,1,1,47,34,9,4,autogen,TIMEOUT,0,,,
146-B-bug-16622388-16622448,10,40,20,32,13,51,48,10,7,autogen,TIMEOUT,0,,,
146-B-bug-17886329-17886431,10,91,20,0,0,74,73,3,2,autogen,NOREPAIR,456,,,
146-B-bug-17968152-17968166,10,172,20,19,1,47,40,9,3,autogen,TIMEOUT,0,,,
146-B-bug-2035917-2035968,10,45,20,1,1,51,24,7,5,autogen,TIMEOUT,0,,,
151-A-bug-17251538-17251548,10,33,20,20,11,31,21,15,13,autogen,NOREPAIR,17,,,
151-A-bug-17395141-17395169,10,29,20,0,0,54,30,2,2,autogen,REPAIR,12,27,27,27
151-A-bug-17894582-17894687,10,48,20,11,4,31,20,9,7,autogen,NOREPAIR,31,,,
151-A-bug-17894633-17894687,10,37,20,7,3,31,25,9,3,autogen,NOREPAIR,23,,,
151-A-bug-17894679-17894708,10,122,20,1,1,42,33,4,4,autogen,REPAIR,836,27,27,27
165-B-bug-10694756-10694905,10,47,20,20,8,77,70,6,3,autogen,NOREPAIR,757,,,
165-B-bug-11900403-11900412,10,54,20,25,11,76,68,6,5,autogen,NOREPAIR,556,,,
166-E-bug-10326734-10326753,10,122,20,25,12,40,33,10,6,autogen,NOREPAIR,152,,,
166-E-bug-4707989-4708049,10,35,20,17,13,48,48,26,26,autogen,NOREPAIR,726,,,
168-A-bug-11849242-11849321,10,20,20,15,12,47,25,13,9,autogen,NOREPAIR,27,,,
168-A-bug-13501212-13501266,10,215,20,14,1,84,84,2,2,autogen,NOREPAIR,30,,,
168-A-bug-13551581-13551590,10,38,20,17,10,47,21,31,5,autogen,NOREPAIR,41,,,
168-A-bug-13674183-13674276,10,31,20,20,13,45,43,13,11,autogen,NOREPAIR,20,,,
168-A-bug-13674234-13674276,10,37,20,21,14,46,43,13,10,autogen,NOREPAIR,20,,,
168-A-bug-13795832-13795874,10,26,20,15,12,47,40,13,11,autogen,NOREPAIR,19,,,
168-A-bug-14134724-14134733,10,60,20,16,2,47,27,24,6,autogen,NOREPAIR,51,,,
168-A-bug-14205729-14205756,10,20,20,15,14,47,20,13,13,autogen,NOREPAIR,7,,,
168-A-bug-14205741-14205756,10,59,20,5,3,50,49,3,2,autogen,TIMEOUT,0,,,
168-A-bug-14356496-14356592,10,39,20,21,14,46,42,13,9,autogen,NOREPAIR,25,,,
168-A-bug-14356546-14356571,10,22,20,15,13,46,30,15,8,autogen,NOREPAIR,27,,,
168-A-bug-15592675-15592693,10,34,20,26,14,47,37,13,3,autogen,NOREPAIR,40,,,
168-A-bug-16455797-16455811,10,20,20,20,16,46,21,46,21,autogen,NOREPAIR,39,,,
168-A-bug-16670410-16670443,10,26,20,17,12,47,22,13,12,autogen,NOREPAIR,26,,,
168-A-bug-17083755-17083776,10,23,20,15,13,47,27,13,6,autogen,NOREPAIR,3,,,
168-A-bug-9305925-9305966,10,140,20,9,5,84,84,2,2,autogen,NOREPAIR,17,,,
17-A-bug-12616724-12616752,10,83,20,6,2,49,42,8,2,autogen,NOREPAIR,1,,,
17-A-bug-13897450-13897498,10,23,20,14,10,67,5,4,4,autogen,NOREPAIR,475,,,
17-A-bug-15278247-15278302,10,24,20,16,13,67,45,2,2,autogen,TIMEOUT,0,,,
17-A-bug-6612498-6612508,10,114,20,0,0,42,40,4,2,autogen,REPAIR,124,35,35,35
17-A-bug-8358953-8359086,10,24,20,18,13,67,30,2,2,autogen,NOREPAIR,559,,,
17-A-bug-9594458-9594472,10,86,20,0,0,43,36,5,5,autogen,REPAIR,233,24,35,35
171-A-bug-15452830-15452852,10,72,20,15,9,48,48,2,2,autogen,NOREPAIR,49,,,
171-A-bug-17173445-17173460,10,23,20,23,16,45,33,45,33,autogen,NOREPAIR,192,,,
171-B-bug-1458594-1458980,10,23,20,23,16,41,10,40,10,autogen,NOREPAIR,16,,,
171-B-bug-1463121-1463124,10,184,20,62,14,49,42,9,2,autogen,NOREPAIR,19,,,
171-B-bug-14762016-14762649,10,99,20,38,13,44,12,38,6,autogen,NOREPAIR,39,,,
171-B-bug-1903679-1903682,10,22,20,22,16,42,39,42,39,autogen,NOREPAIR,27,,,
171-B-bug-1996186-1996190,10,27,20,26,15,42,11,39,8,autogen,NOREPAIR,18,,,
171-B-bug-1996188-1996190,10,38,20,35,15,42,28,41,27,autogen,NOREPAIR,18,,,
171-D-bug-15495798-15495818,10,9513,6,18,0,9,8,3,2,autogen,NOREPAIR,11,,,
171-D-bug-15508628-15508642,10,241,20,2,2,9,9,2,2,autogen,NOREPAIR,10,,,
171-D-bug-5093365-5093369,10,4592,20,8,4,9,9,2,2,autogen,NOREPAIR,16,,,
171-D-bug-6192796-6192802,10,2608,20,25,11,6,6,2,2,autogen,NOREPAIR,38,,,
172-B-bug-1470030-1470076,10,23,20,22,15,66,43,43,43,autogen,NOREPAIR,0,,,
172-B-bug-2096087-2096089,10,27,20,4,2,60,51,6,5,autogen,TIMEOUT,0,,,
172-B-bug-5785935-5785981,10,20,20,13,11,66,40,6,4,autogen,NOREPAIR,66,,,
177-B1-bug-13511622-13511662,10,59,20,9,5,34,15,7,6,autogen,NOREPAIR,10,,,
177-B1-bug-3817879-3817882,10,39,20,23,13,34,22,7,5,autogen,NOREPAIR,42,,,
177-B2-bug-1597105-1597275,10,112,20,3,1,83,73,3,2,autogen,NOREPAIR,218,,,
18-B-bug-15989356-15989429,10,49,20,7,3,45,10,12,5,autogen,NOREPAIR,78,,,
185-A-bug-1914012-1914022,10,89,20,32,11,52,44,21,13,autogen,NOREPAIR,1469,,,
189-A-bug-17294544-17294560,10,38,20,22,8,65,15,12,5,autogen,NOREPAIR,588,,,
189-A-bug-18155547-18155577,10,32,20,13,7,63,43,43,32,autogen,NOREPAIR,51,,,
189-B-bug-1682083-1682218,10,66,20,29,12,31,11,22,2,autogen,NOREPAIR,0,,,
189-B-bug-17295034-17295064,10,29,20,20,13,30,11,21,2,autogen,NOREPAIR,0,,,
189-B-bug-1813700-1813718,10,58,20,37,13,27,16,13,3,autogen,NOREPAIR,0,,,
189-B-bug-18252831-18252846,10,45,20,28,10,30,20,9,9,autogen,NOREPAIR,7,,,
194-A-bug-13226735-13226747,10,26,20,14,10,44,42,19,17,autogen,NOREPAIR,561,,,
194-A-bug-15491486-15491518,10,532,20,6,1,43,29,14,2,autogen,NOREPAIR,24,,,
194-A-bug-7939649-7939655,10,42,20,18,8,44,27,19,3,autogen,NOREPAIR,2,,,
198-A-bug-9617580-9617604,10,116,20,2,2,125,89,20,2,autogen,NOREPAIR,0,,,
198-A-bug-9623083-9623097,10,54,20,0,0,125,104,20,4,autogen,TIMEOUT,0,,,
198-A-bug-9624645-9624725,10,34,20,4,4,189,164,13,6,autogen,NOREPAIR,29,,,
198-A-bug-9683801-9684235,10,43,20,1,1,125,103,20,3,autogen,TIMEOUT,0,,,
198-A-bug-9705111-9705146,10,71,20,4,1,125,102,26,3,autogen,TIMEOUT,0,,,
201-A-bug-15335569-15335588,10,3039,20,1534,11,109,107,2,2,autogen,NOREPAIR,19,,,
201-A-bug-1881498-1881520,10,7865,20,22,10,107,107,2,2,autogen,TIMEOUT,0,,,
