519-C-bug-13287280-13287402,10,104,20,58,16,77,40,5,5,autogen,NOREPAIR,51,,,
519-C-bug-17314092-17314111,10,6411,20,108,16,55,50,6,2,autogen,NOREPAIR,125,,,
519-C-bug-17694725-17694753,10,20,20,18,18,59,17,17,17,autogen,NOREPAIR,15,,,
519-C-bug-17694737-17694753,10,76,20,49,16,66,38,8,4,autogen,NOREPAIR,16,,,
527-A-bug-17471442-17471452,10,53,20,20,17,50,43,13,6,autogen,NOREPAIR,1082,,,
527-A-bug-18269258-18269289,10,49,20,26,14,50,39,13,8,autogen,NOREPAIR,123,,,
535-B-bug-12134801-12153479,10,31,20,18,17,38,29,21,14,autogen,NOREPAIR,682,,,
546-A-bug-17982380-17982482,10,1505,20,787,12,16,8,6,2,autogen,NOREPAIR,16,,,
546-A-bug-17982381-17982411,10,36,20,19,12,17,7,6,2,autogen,NOREPAIR,166,,,
546-A-bug-18027083-18027120,10,2665,20,1159,15,17,12,6,2,autogen,NOREPAIR,13,,,
546-A-bug-18055656-18055702,10,13676,2,8997,0,17,11,9,3,autogen,NOREPAIR,149,,,
546-A-bug-18056399-18056461,10,54,20,28,15,23,21,4,2,autogen,TIMEOUT,0,,,
546-A-bug-18061038-18061048,10,14766,3,6124,0,17,13,6,2,autogen,NOREPAIR,39,,,
546-A-bug-18092227-18092268,10,22,20,14,13,17,10,6,6,autogen,TIMEOUT,0,,,
546-A-bug-18287587-18287605,10,55,20,33,12,17,9,8,5,autogen,NOREPAIR,169,,,
55-A-bug-15964309-15964323,10,12590,3,9,0,165,165,2,2,autogen,REPAIR,30,74,81,81
55-A-bug-251673-251675,10,20,20,20,20,85,85,85,85,autogen,NOREPAIR,23,,,
55-A-bug-252924-252926,10,963,20,87,17,86,86,2,2,autogen,NOREPAIR,0,,,
55-A-bug-283856-283860,10,13342,3,180,1,91,86,7,2,autogen,REPAIR,18,77,83,83
55-A-bug-8695146-8695698,10,14104,6,355,1,87,81,8,2,autogen,NOREPAIR,18,,,
552-B-bug-16459325-16459343,10,33,20,19,18,59,58,10,10,autogen,NOREPAIR,256,,,
552-B-bug-16928615-16929418,10,97,20,19,16,63,56,9,2,autogen,NOREPAIR,363,,,
552-C-bug-11662136-11662154,10,14380,11,186,2,127,119,10,2,autogen,REPAIR,536,39,122,122
552-C-bug-15597760-15597797,10,13570,3,216,0,91,76,17,2,autogen,REPAIR,56,35,52,52
560-C-bug-12795136-12795149,10,45,20,18,10,30,21,8,3,autogen,REPAIR,10,25,25,25
569-A-bug-14530207-14530439,10,38,20,27,16,48,24,18,18,autogen,NOREPAIR,851,,,
569-A-bug-14530299-14530439,10,21,20,15,15,47,24,18,18,autogen,TIMEOUT,0,,,
569-A-bug-14545255-14545366,10,210,20,66,15,48,33,9,0,autogen,TIMEOUT,0,,,
569-A-bug-14644600-14644729,10,12708,20,44,7,36,34,4,2,autogen,REPAIR,240,29,29,29
57-A-bug-3476377-3476454,10,37,20,15,15,61,46,8,5,autogen,REPAIR,23,48,55,55
57-A-bug-650270-650274,10,20,20,19,19,61,33,33,33,autogen,NOREPAIR,49,,,
570-B-bug-13182087-13182283,10,14889,11,2392,9,77,77,3,3,autogen,NOREPAIR,12,,,
570-B-bug-13933729-13938156,10,6763,20,58,16,77,77,3,3,autogen,NOREPAIR,7,,,
570-B-bug-14174961-14174992,10,13264,4,100,0,77,77,3,3,autogen,NOREPAIR,0,,,
570-B-bug-14659564-14659595,10,50,20,15,8,77,49,3,3,autogen,NOREPAIR,85,,,
570-B-bug-15494219-15494350,10,12732,20,1620,15,77,77,3,3,autogen,NOREPAIR,24,,,
570-B-bug-16196476-16196625,10,161,20,0,0,78,70,10,2,autogen,REPAIR,35,60,60,60
570-B-bug-16196576-16196625,10,50,20,21,8,64,30,23,9,autogen,NOREPAIR,25,,,
570-B-bug-16196601-16196625,10,15074,13,4508,11,63,53,14,4,autogen,NOREPAIR,24,,,
570-B-bug-16693720-16693848,10,189,20,1,0,78,67,13,2,autogen,NOREPAIR,7,,,
570-B-bug-17697041-17697056,10,242,20,72,17,77,77,3,3,autogen,NOREPAIR,6,,,
577-A-bug-16669172-16669567,10,101,20,21,17,57,50,4,2,autogen,TIMEOUT,0,,,
577-A-bug-16669192-16669567,10,193,20,6,2,76,66,11,2,autogen,NOREPAIR,333,,,
577-A-bug-16669421-16669567,10,78,20,10,4,51,45,7,3,autogen,NOREPAIR,152,,,
577-A-bug-17533277-17533432,10,27,20,14,13,51,36,40,25,autogen,NOREPAIR,11,,,
577-A-bug-17687705-17687748,10,43,20,21,14,51,13,37,8,autogen,TIMEOUT,0,,,
584-B-bug-13510456-13510480,10,41,20,20,18,45,38,45,38,autogen,REPAIR,152,42,42,42
584-B-bug-13744971-13744986,10,62,20,18,18,49,49,16,16,autogen,NOREPAIR,62,,,
584-B-bug-18341675-18341697,10,33,20,15,15,48,48,16,16,autogen,NOREPAIR,247,,,
588-B-bug-15035408-15035413,10,30,20,20,18,75,67,20,20,autogen,NOREPAIR,311,,,
588-B-bug-15571164-15571174,10,315,20,6,1,103,100,2,2,autogen,NOREPAIR,601,,,
588-B-bug-16627552-16627559,10,989,20,80,6,59,51,10,2,autogen,NOREPAIR,55,,,
592-B-bug-14414041-14414083,10,75,20,35,18,27,27,11,11,autogen,NOREPAIR,17,,,
599-A-bug-17687229-17687340,10,983,20,22,17,33,33,2,2,autogen,REPAIR,11,16,19,19
610-A-bug-16967912-16968040,10,31,20,7,1,79,40,27,6,autogen,NOREPAIR,13,,,
617-A-bug-17713160-17713171,10,206,20,134,8,36,17,21,7,autogen,NOREPAIR,9,,,
617-A-bug-17857667-17857964,10,14812,3,6230,0,37,24,16,3,autogen,REPAIR,39,27,34,34
617-A-bug-18001708-18001717,10,24,20,17,17,37,35,37,35,autogen,NOREPAIR,6,,,
617-A-bug-18004157-18004168,10,313,20,48,2,38,32,8,2,autogen,TIMEOUT,0,,,
617-A-bug-18062257-18062272,10,15325,2,6898,0,38,32,8,2,autogen,NOREPAIR,52,,,
620-B-bug-15588373-15588385,10,20,20,20,20,14,13,13,13,autogen,NOREPAIR,341,,,
620-B-bug-17335093-17335131,10,51,20,35,18,14,11,9,6,autogen,NOREPAIR,149,,,
622-A-bug-16527934-16528004,10,27,20,23,16,43,23,33,14,autogen,REPAIR,10,37,37,37
622-A-bug-17926511-17926522,10,20,20,18,18,43,31,33,29,autogen,NOREPAIR,225,,,
622-A-bug-18068430-18068439,10,26,20,18,18,48,48,2,2,autogen,TIMEOUT,0,,,
622-F-bug-15963407-15963419,10,47,20,10,2,28,16,2,2,autogen,NOREPAIR,10,,,
624-A-bug-16562504-16562519,10,33,20,10,9,32,25,8,4,autogen,NOREPAIR,18,,,
630-C-bug-16509071-16509174,10,26,20,12,12,14,12,4,4,autogen,NOREPAIR,189,,,
630-D-bug-16430548-16430564,10,22,20,17,17,15,15,7,7,autogen,NOREPAIR,16,,,
630-D-bug-17358593-17358623,10,33,20,17,17,16,16,6,6,autogen,NOREPAIR,41,,,
630-D-bug-17702140-17702151,10,21,20,19,18,12,7,11,6,autogen,NOREPAIR,26,,,
630-F-bug-16178433-16178570,10,20,20,18,18,12,8,10,6,autogen,NOREPAIR,46,,,
630-F-bug-16231255-16232070,10,105,20,23,17,16,14,6,4,autogen,NOREPAIR,1075,,,
630-F-bug-16231684-16232070,10,13728,12,1375,5,15,14,3,2,autogen,NOREPAIR,1096,,,
630-H-bug-16175119-16175675,10,88,20,42,17,17,15,5,3,autogen,NOREPAIR,27,,,
630-H-bug-17125857-17125865,10,37,20,35,18,12,0,12,0,autogen,NOREPAIR,16,,,
630-I-bug-16182920-16184224,10,27,20,10,8,11,8,10,8,autogen,NOREPAIR,20,,,
630-I-bug-17126325-17126330,10,20,20,20,20,12,12,12,12,autogen,NOREPAIR,16,,,
630-K-bug-16307901-16307984,10,29,20,20,18,16,16,5,5,autogen,NOREPAIR,16,,,
630-R-bug-16329493-16329537,10,21,20,9,9,13,10,3,3,autogen,NOREPAIR,11,,,
633-A-bug-17175159-17175278,10,15411,4,4174,1,157,134,25,2,autogen,NOREPAIR,341,,,
633-A-bug-17175268-17175278,10,14529,3,1263,0,138,125,16,3,autogen,NOREPAIR,125,,,
633-A-bug-17179947-17180046,10,14738,3,1293,0,147,128,21,2,autogen,REPAIR,25,106,134,134
633-A-bug-17688004-17688228,10,76,20,12,3,198,182,6,3,autogen,TIMEOUT,0,,,
633-A-bug-17970704-17970774,10,1603,20,376,18,251,248,5,2,autogen,NOREPAIR,217,,,
638-A-bug-16913566-16913587,10,27,20,19,15,75,33,34,12,autogen,NOREPAIR,11,,,
638-A-bug-16944445-16944499,10,48,20,25,11,72,33,37,3,autogen,NOREPAIR,21,,,
638-A-bug-16984904-16984913,10,26,20,22,17,72,47,38,33,autogen,NOREPAIR,17,,,
638-A-bug-17070328-17070373,10,60,20,41,11,73,37,36,2,autogen,NOREPAIR,46,,,
638-A-bug-17137777-17137786,10,9774,4,81,0,75,73,4,2,autogen,NOREPAIR,10,,,
645-B-bug-16799165-16799183,10,44,20,18,14,99,85,24,23,autogen,NOREPAIR,28,,,
645-B-bug-16969455-16971712,10,21,20,18,18,95,56,42,23,autogen,NOREPAIR,42,,,
645-B-bug-16975707-16975755,10,26,20,17,15,95,42,42,22,autogen,NOREPAIR,40,,,
651-A-bug-17415829-17415879,10,8097,20,58,10,46,45,2,2,autogen,TIMEOUT,0,,,
651-A-bug-17590724-17590757,10,47,20,13,12,43,40,8,6,autogen,TIMEOUT,0,,,
651-A-bug-17710988-17711041,10,13740,2,91,0,46,46,2,2,autogen,NOREPAIR,5,,,
651-A-bug-17711025-17711041,10,13466,8,97,5,46,46,2,2,autogen,NOREPAIR,12,,,
651-A-bug-18110319-18110333,10,14003,3,89,0,46,46,2,2,autogen,NOREPAIR,7,,,
651-A-bug-18126618-18279893,10,3529,20,20,7,46,45,2,2,autogen,TIMEOUT,0,,,
651-A-bug-18131602-18131652,10,161,20,23,11,43,37,11,6,autogen,REPAIR,15,34,39,39
651-A-bug-18221346-18221404,10,372,3,67,0,46,46,2,2,autogen,TIMEOUT,0,,,
651-A-bug-18226653-18226686,10,5071,20,34,11,46,45,2,2,autogen,TIMEOUT,0,,,
651-A-bug-18248433-18248449,10,13873,2,103,0,71,69,4,2,autogen,REPAIR,7,37,39,39
651-A-bug-18275221-18275241,10,10950,20,85,10,46,44,3,2,autogen,NOREPAIR,233,,,
656-A-bug-17921516-17921521,10,32,20,2,2,39,2,2,2,autogen,REPAIR,21,34,34,34
659-A-bug-18002697-18002735,10,15603,3,4987,0,79,65,16,2,autogen,NOREPAIR,20,,,
659-A-bug-18007364-18007390,10,28,20,9,9,79,16,16,16,autogen,NOREPAIR,23,,,
664-A-bug-17401092-17401100,10,20,20,20,20,31,31,31,31,autogen,NOREPAIR,18,,,
664-A-bug-17590501-17590517,10,12452,5,103,1,30,21,12,3,autogen,NOREPAIR,56,,,
664-A-bug-17687577-17687586,10,12056,11,43,1,31,19,12,0,autogen,NOREPAIR,24,,,
665-F-bug-17877394-17888728,10,67,20,13,13,38,33,7,2,autogen,NOREPAIR,0,,,
669-A-bug-17816619-17816658,10,29,20,14,12,31,17,8,5,autogen,NOREPAIR,18,,,
669-A-bug-17827358-17827365,10,60,20,21,5,31,21,8,4,autogen,NOREPAIR,51,,,
672-A-bug-18054472-18054639,10,257,20,32,15,67,67,4,4,autogen,NOREPAIR,43,,,
675-A-bug-18212155-18212162,10,386,20,21,17,185,163,24,2,autogen,NOREPAIR,17,,,
675-A-bug-18229069-18229099,10,12592,2,246,0,183,173,13,3,autogen,REPAIR,7,157,178,178
675-A-bug-18261165-18261189,10,12231,5,630,3,185,163,24,2,autogen,REPAIR,8,93,178,178
675-A-bug-18280739-18280915,10,13494,2,692,0,185,163,24,2,autogen,REPAIR,7,178,178,178
675-B-bug-18032265-18032487,10,37,20,18,18,64,45,16,16,autogen,TIMEOUT,0,,,
675-B-bug-18212225-18212430,10,21,20,19,18,64,47,32,32,autogen,NOREPAIR,237,,,
675-B-bug-18212242-18212430,10,22,20,18,16,71,46,20,20,autogen,NOREPAIR,129,,,
676-B-bug-18154486-18154495,10,41,20,18,17,125,78,97,50,autogen,TIMEOUT,0,,,
68-A-bug-14929391-14929420,10,718,20,121,7,72,62,12,2,autogen,NOREPAIR,47,,,
68-A-bug-1763342-1763346,10,12456,3,1475,0,45,34,13,2,autogen,REPAIR,12,30,41,41
68-A-bug-340593-340627,10,183,20,40,8,45,38,12,5,autogen,NOREPAIR,236,,,
68-A-bug-341295-341524,10,14606,2,3382,0,45,34,13,2,autogen,REPAIR,252,41,41,41
68-A-bug-4431487-4431492,10,39,20,16,10,45,23,24,7,autogen,NOREPAIR,128,,,
68-A-bug-511325-511327,10,5347,20,387,5,45,34,13,2,autogen,NOREPAIR,12,,,
68-A-bug-527083-527088,10,655,20,73,10,72,62,12,2,autogen,NOREPAIR,56,,,
68-A-bug-964607-964609,10,213,20,22,4,72,40,12,12,autogen,NOREPAIR,250,,,
680-A-bug-18328600-18328854,10,13111,4,10,1,55,49,8,2,autogen,REPAIR,13,46,48,48
680-A-bug-18329193-18329299,10,13747,2,4994,0,53,43,12,2,autogen,NOREPAIR,336,,,
680-A-bug-18334741-18334774,10,11881,2,10,0,63,63,2,2,autogen,REPAIR,727,7,48,48
680-A-bug-18335256-18335296,10,12395,3,53,0,71,70,3,2,autogen,REPAIR,14,45,48,48
680-A-bug-18343132-18343191,10,863,20,389,17,52,34,18,0,autogen,NOREPAIR,37,,,
680-A-bug-18343172-18343191,10,104,20,20,3,72,64,6,2,autogen,NOREPAIR,79,,,
70-A-bug-1160633-1160638,10,159,20,20,5,35,31,2,2,autogen,NOREPAIR,176,,,
70-A-bug-13500610-13500674,10,25,20,14,14,32,32,18,18,autogen,NOREPAIR,858,,,
70-A-bug-13500651-13500674,10,29,20,17,16,36,32,16,16,autogen,NOREPAIR,1079,,,
70-A-bug-13516498-13516504,10,27,20,16,15,36,31,16,15,autogen,NOREPAIR,1081,,,
70-A-bug-1800221-1800222,10,63,20,3,3,34,27,2,2,autogen,REPAIR,17,24,24,24
70-A-bug-3882677-3882680,10,123,20,10,10,34,32,2,2,autogen,REPAIR,18,24,24,24
70-A-bug-7368061-7368075,10,100,20,0,0,34,29,2,2,autogen,REPAIR,17,24,24,24
80-A-bug-13483471-13483481,10,11970,2,15,0,62,61,3,2,autogen,NOREPAIR,123,,,
80-A-bug-13516469-13516477,10,12725,2,11,0,62,61,3,2,autogen,NOREPAIR,124,,,
80-A-bug-14423890-14423905,10,12118,9,40,6,85,85,2,2,autogen,REPAIR,22,28,45,45
80-A-bug-15193653-15193669,10,46,20,18,17,66,33,4,4,autogen,REPAIR,148,45,45,45
83-D-bug-454211-454217,10,55,20,7,3,186,129,8,6,autogen,NOREPAIR,315,,,
83-D-bug-495704-495738,10,167,20,6,2,157,152,5,2,autogen,NOREPAIR,13,,,
84-A-bug-13359067-13359079,10,20,20,20,20,26,26,26,26,autogen,NOREPAIR,27,,,
84-A-bug-16282430-16282448,10,20,20,19,19,26,26,26,26,autogen,NOREPAIR,19,,,
84-A-bug-9385928-9385933,10,20,20,19,19,25,25,25,25,autogen,NOREPAIR,16,,,
86-A-bug-2104166-2104188,10,26,20,6,6,166,143,2,2,autogen,REPAIR,19,61,84,84
9-D-bug-817636-817643,10,85,20,29,18,57,24,40,7,autogen,TIMEOUT,0,,,
90-A-bug-3761963-3761989,10,242,20,13,12,62,57,7,2,autogen,NOREPAIR,42,,,
90-A-bug-753563-753566,10,20,20,20,20,57,57,57,57,autogen,TIMEOUT,0,,,
90-A-bug-7864607-7864663,10,91,20,38,13,58,31,44,26,autogen,TIMEOUT,0,,,
92-A-bug-15227260-15227314,10,275,20,18,18,33,33,6,6,autogen,REPAIR,40,25,25,25
92-A-bug-16972315-16972426,10,22,20,10,10,29,9,20,5,autogen,NOREPAIR,418,,,
92-A-bug-17541042-17542703,10,32,20,21,12,29,18,18,18,autogen,NOREPAIR,554,,,
92-B-bug-6006294-6006326,10,172,20,33,16,16,16,3,3,autogen,NOREPAIR,45,,,
96-A-bug-18107689-18107712,10,111,20,47,17,47,21,11,6,autogen,NOREPAIR,388,,,
96-A-bug-18176869-18176878,10,155,20,0,0,85,84,3,2,autogen,NOREPAIR,28,,,
96-A-bug-18209547-18209593,10,1908,20,52,18,53,42,23,15,autogen,REPAIR,13,24,42,42
96-A-bug-18215059-18215073,10,95,20,0,0,85,84,3,2,autogen,NOREPAIR,14,,,
96-A-bug-18284844-18284870,10,125,20,15,3,46,44,4,2,autogen,NOREPAIR,24,,,
96-A-bug-18345778-18345927,10,61,20,15,6,47,43,6,2,autogen,NOREPAIR,215,,,
96-B-bug-4266471-4266483,10,47,20,19,18,63,62,14,14,autogen,NOREPAIR,20,,,
4-A-bug-18258396-18258457,11,40,20,30,17,22,13,11,7,autogen,TIMEOUT,0,,,
4-A-bug-18258406-18258457,11,42,20,11,10,15,10,1,1,autogen,REPAIR,29,10,10,10
4-A-bug-18276798-18276823,11,14711,4,105,1,25,25,2,2,autogen,NOREPAIR,11,,,
4-A-bug-18279795-18282404,11,13426,2,87,0,25,25,2,2,autogen,REPAIR,19,20,20,20
4-A-bug-18300085-18300106,11,7377,20,56,14,25,25,2,2,autogen,NOREPAIR,3,,,
4-A-bug-18331331-18331412,11,108,20,31,11,25,19,2,2,autogen,NOREPAIR,3,,,
4-A-bug-18339931-18340109,11,14379,4,113,1,25,25,2,2,autogen,NOREPAIR,0,,,
4-A-bug-18353377-18353474,11,12053,20,91,12,25,25,2,2,autogen,NOREPAIR,3,,,
47-A-bug-15929232-15929294,11,14971,5,1680,1,75,48,29,2,autogen,TIMEOUT,0,,,
47-A-bug-15929255-15929294,11,13938,8,754,1,75,50,25,0,autogen,NOREPAIR,11,,,
47-A-bug-17471702-17471768,11,14767,4,1042,1,75,53,25,3,autogen,REPAIR,20,48,71,71
47-A-bug-17471716-17471768,11,29,20,22,15,75,35,49,21,autogen,TIMEOUT,0,,,
478-A-bug-18101429-18101578,11,12883,5,67,2,22,22,2,2,autogen,NOREPAIR,24,,,
478-A-bug-18260254-18260269,11,13163,3,60,1,22,22,2,2,autogen,TIMEOUT,0,,,
478-C-bug-11681252-11681268,11,177,20,19,10,57,53,6,2,autogen,NOREPAIR,824,,,
478-C-bug-13010069-13010382,11,1195,20,124,5,63,63,2,2,autogen,REPAIR,28,41,42,42
479-E-bug-8590282-8590670,11,33,20,1,1,78,30,21,3,autogen,NOREPAIR,675,,,
479-E-bug-9548449-9548462,11,582,20,20,1,89,41,5,3,autogen,TIMEOUT,0,,,
480-C-bug-8372581-8372586,11,61,20,17,16,75,74,40,40,autogen,TIMEOUT,0,,,
483-B-bug-9092564-9092589,11,390,20,112,17,59,49,12,2,autogen,NOREPAIR,1,,,
483-B-bug-9378742-9378770,11,35,20,25,13,52,35,19,7,autogen,NOREPAIR,1,,,
483-B-bug-9610580-9610735,11,2350,20,961,18,54,16,40,2,autogen,NOREPAIR,0,,,
485-A-bug-13178230-13186933,11,432,5,7,0,44,44,2,2,autogen,REPAIR,55,9,23,23
485-A-bug-14797884-14797928,11,374,20,48,6,38,35,6,4,autogen,TIMEOUT,0,,,
49-B-bug-1338572-1338580,11,2894,20,688,18,70,54,19,4,autogen,REPAIR,422,18,67,67
492-A-bug-16553332-16553348,11,14642,10,1295,6,28,22,9,3,autogen,REPAIR,139,25,25,25
492-A-bug-17190485-17190512,11,7923,20,152,18,28,28,3,3,autogen,REPAIR,17,25,25,25
492-A-bug-17378673-17378701,11,48,20,19,17,28,28,16,16,autogen,NOREPAIR,445,,,
492-A-bug-17556761-17556796,11,12734,20,374,6,33,28,7,2,autogen,REPAIR,131,25,25,25
492-A-bug-17810749-17810764,11,269,20,32,4,28,20,7,3,autogen,NOREPAIR,216,,,
492-A-bug-18201113-18201470,11,14276,6,1091,2,34,30,6,2,autogen,NOREPAIR,240,,,
492-A-bug-18295098-18295112,11,13799,16,778,3,28,19,9,0,autogen,REPAIR,9,25,25,25
495-A-bug-11531225-11531240,11,76,20,42,18,43,38,12,7,autogen,NOREPAIR,0,,,
495-A-bug-11534750-11534818,11,127,20,14,6,42,34,5,3,autogen,NOREPAIR,179,,,
495-A-bug-12401275-12401288,11,135,20,33,9,42,4,4,4,autogen,NOREPAIR,61,,,
495-A-bug-12974475-12974513,11,37,20,10,10,38,25,2,2,autogen,NOREPAIR,72,,,
495-A-bug-13407847-13407860,11,98,20,46,18,39,37,2,0,autogen,NOREPAIR,19,,,
495-A-bug-13482184-13482216,11,13426,2,5542,0,43,40,5,2,autogen,NOREPAIR,73,,,
495-A-bug-13892979-13893027,11,1437,20,17,17,35,35,4,4,autogen,NOREPAIR,20,,,
495-A-bug-14303444-14303452,11,1564,20,627,8,34,32,5,3,autogen,NOREPAIR,846,,,
